audio_path,speaker,emotion,gender,ethnicity
id01179/7SDLZUdyRJo/00026.wav,id01179,1,male,African American
id01179/7SDLZUdyRJo/00028.wav,id01179,0,male,African American
id01179/7SDLZUdyRJo/00034.wav,id01179,1,male,African American
id01179/7SDLZUdyRJo/00054.wav,id01179,0,male,African American
id01179/7SDLZUdyRJo/00061.wav,id01179,0,male,African American
id01179/GnnoHPFMs3U/00095.wav,id01179,2,male,African American
id01179/RnqLJMrWELw/00139.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00157.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00159.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00160.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00161.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00162.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00164.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00165.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00166.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00167.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00168.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00169.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00171.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00172.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00173.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00174.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00175.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00176.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00177.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00178.wav,id01179,0,male,African American
id01179/RnqLJMrWELw/00180.wav,id01179,0,male,African American
id01179/U3fteRXzBaM/00184.wav,id01179,0,male,African American
id01179/U3fteRXzBaM/00185.wav,id01179,0,male,African American
id01179/U3fteRXzBaM/00188.wav,id01179,0,male,African American
id01179/U3fteRXzBaM/00189.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00190.wav,id01179,2,male,African American
id01179/X8-7VSgYBu4/00192.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00193.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00195.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00196.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00199.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00200.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00201.wav,id01179,1,male,African American
id01179/X8-7VSgYBu4/00203.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00206.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00210.wav,id01179,0,male,African American
id01179/X8-7VSgYBu4/00213.wav,id01179,3,male,African American
id01179/X8-7VSgYBu4/00215.wav,id01179,0,male,African American
id01179/gHU97qsoBxs/00218.wav,id01179,0,male,African American
id01179/lEndTonzMjo/00227.wav,id01179,2,male,African American
id01187/4hfryd1QQfk/00008.wav,id01187,0,female,Caucasian (North American)
id01187/C8sO1rMMwuQ/00019.wav,id01187,0,female,Caucasian (North American)
id01187/EATXhwMii5s/00028.wav,id01187,2,female,Caucasian (North American)
id01187/Jcfm89ldSr8/00051.wav,id01187,2,female,Caucasian (North American)
id01187/Jv8MdpTPkeY/00054.wav,id01187,2,female,Caucasian (North American)
id01187/Jv8MdpTPkeY/00058.wav,id01187,0,female,Caucasian (North American)
id01187/TzCwZ-vPCUA/00085.wav,id01187,2,female,Caucasian (North American)
id01187/ZNGiZrUys0s/00102.wav,id01187,0,female,Caucasian (North American)
id01187/ZNGiZrUys0s/00103.wav,id01187,2,female,Caucasian (North American)
id01187/ZNGiZrUys0s/00104.wav,id01187,2,female,Caucasian (North American)
id01187/ZNGiZrUys0s/00105.wav,id01187,2,female,Caucasian (North American)
id01187/ZNGiZrUys0s/00107.wav,id01187,2,female,Caucasian (North American)
id01187/ZNGiZrUys0s/00108.wav,id01187,2,female,Caucasian (North American)
id01187/_elcSCWsEjE/00111.wav,id01187,2,female,Caucasian (North American)
id01187/bS8DKOZokcs/00117.wav,id01187,2,female,Caucasian (North American)
id01187/bS8DKOZokcs/00118.wav,id01187,2,female,Caucasian (North American)
id01187/bS8DKOZokcs/00119.wav,id01187,2,female,Caucasian (North American)
id01187/bS8DKOZokcs/00120.wav,id01187,2,female,Caucasian (North American)
id01187/bS8DKOZokcs/00124.wav,id01187,3,female,Caucasian (North American)
id01187/bS8DKOZokcs/00129.wav,id01187,3,female,Caucasian (North American)
id01187/fJpPkNkButQ/00142.wav,id01187,0,female,Caucasian (North American)
id01187/fJpPkNkButQ/00144.wav,id01187,0,female,Caucasian (North American)
id01187/fJpPkNkButQ/00146.wav,id01187,0,female,Caucasian (North American)
id01187/fJpPkNkButQ/00147.wav,id01187,0,female,Caucasian (North American)
id01187/fJpPkNkButQ/00149.wav,id01187,0,female,Caucasian (North American)
id01187/n9Z6CtDPrwI/00156.wav,id01187,0,female,Caucasian (North American)
id01187/n9Z6CtDPrwI/00157.wav,id01187,0,female,Caucasian (North American)
id01187/n9Z6CtDPrwI/00162.wav,id01187,0,female,Caucasian (North American)
id01187/nhEBGYPXaVw/00174.wav,id01187,0,female,Caucasian (North American)
id01187/nhEBGYPXaVw/00177.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00181.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00183.wav,id01187,3,female,Caucasian (North American)
id01187/q8V-b963pZo/00185.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00187.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00188.wav,id01187,1,female,Caucasian (North American)
id01187/q8V-b963pZo/00189.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00190.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00192.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00193.wav,id01187,2,female,Caucasian (North American)
id01187/q8V-b963pZo/00194.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00195.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00196.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00199.wav,id01187,0,female,Caucasian (North American)
id01187/q8V-b963pZo/00201.wav,id01187,0,female,Caucasian (North American)
id01187/s8uOtKIyTeI/00204.wav,id01187,0,female,Caucasian (North American)
id01187/s8uOtKIyTeI/00206.wav,id01187,2,female,Caucasian (North American)
id01187/s8uOtKIyTeI/00207.wav,id01187,0,female,Caucasian (North American)
id01187/s8uOtKIyTeI/00208.wav,id01187,0,female,Caucasian (North American)
id01187/whfc-H_HSgQ/00209.wav,id01187,0,female,Caucasian (North American)
id01187/whfc-H_HSgQ/00211.wav,id01187,0,female,Caucasian (North American)
id01189/IPsnBert-ug/00011.wav,id01189,3,male,Caucasian (North American)
id01189/IPsnBert-ug/00014.wav,id01189,2,male,Caucasian (North American)
id01189/KVh_vGJ2KeA/00018.wav,id01189,0,male,Caucasian (North American)
id01189/KVh_vGJ2KeA/00023.wav,id01189,0,male,Caucasian (North American)
id01189/KVh_vGJ2KeA/00025.wav,id01189,0,male,Caucasian (North American)
id01189/MWL7dCE3tag/00028.wav,id01189,0,male,Caucasian (North American)
id01189/MWL7dCE3tag/00030.wav,id01189,0,male,Caucasian (North American)
id01189/MWL7dCE3tag/00031.wav,id01189,0,male,Caucasian (North American)
id01189/MWL7dCE3tag/00032.wav,id01189,0,male,Caucasian (North American)
id01189/MWL7dCE3tag/00034.wav,id01189,0,male,Caucasian (North American)
id01189/OxK47SyW1KM/00036.wav,id01189,0,male,Caucasian (North American)
id01189/OxK47SyW1KM/00037.wav,id01189,2,male,Caucasian (North American)
id01189/PwjWcMhrhNU/00043.wav,id01189,2,male,Caucasian (North American)
id01189/PwjWcMhrhNU/00062.wav,id01189,2,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00071.wav,id01189,0,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00072.wav,id01189,0,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00074.wav,id01189,0,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00076.wav,id01189,0,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00079.wav,id01189,0,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00080.wav,id01189,0,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00082.wav,id01189,0,male,Caucasian (North American)
id01189/Ru7pFrbBaBc/00083.wav,id01189,0,male,Caucasian (North American)
id01189/VJAt8nmanVc/00085.wav,id01189,0,male,Caucasian (North American)
id01189/W6IK1wM-h9M/00088.wav,id01189,0,male,Caucasian (North American)
id01189/XhhUO9GLSzY/00099.wav,id01189,2,male,Caucasian (North American)
id01189/XhhUO9GLSzY/00100.wav,id01189,0,male,Caucasian (North American)
id01189/XqOfWjTiMmQ/00104.wav,id01189,2,male,Caucasian (North American)
id01189/YBu_Vatls6g/00109.wav,id01189,2,male,Caucasian (North American)
id01189/YBu_Vatls6g/00117.wav,id01189,2,male,Caucasian (North American)
id01189/YBu_Vatls6g/00119.wav,id01189,2,male,Caucasian (North American)
id01189/_6BUcM7eW2o/00136.wav,id01189,2,male,Caucasian (North American)
id01189/_6BUcM7eW2o/00137.wav,id01189,2,male,Caucasian (North American)
id01189/gv91BkEJvWg/00138.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00147.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00148.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00149.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00150.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00151.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00152.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00153.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00155.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00156.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00157.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00158.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00159.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00160.wav,id01189,0,male,Caucasian (North American)
id01189/m_BEgUmKY-c/00161.wav,id01189,0,male,Caucasian (North American)
id01189/u01P8yYcM50/00168.wav,id01189,2,male,Caucasian (North American)
id01189/u01P8yYcM50/00171.wav,id01189,2,male,Caucasian (North American)
id01189/u01P8yYcM50/00173.wav,id01189,2,male,Caucasian (North American)
id01190/1nQV-eStu00/00012.wav,id01190,0,male,Caucasian (European)
id01190/3ulI9hr6RoU/00042.wav,id01190,1,male,Caucasian (European)
id01190/Eltgd67ZPVo/00098.wav,id01190,0,male,Caucasian (European)
id01190/Eltgd67ZPVo/00104.wav,id01190,0,male,Caucasian (European)
id01190/LxjR3yQvwck/00171.wav,id01190,0,male,Caucasian (European)
id01190/TTq5wrqNwPc/00195.wav,id01190,0,male,Caucasian (European)
id01190/WXCfGqAR09M/00200.wav,id01190,0,male,Caucasian (European)
id01190/XHRitMdDbGI/00203.wav,id01190,0,male,Caucasian (European)
id01190/ZovyMOqr9x0/00222.wav,id01190,0,male,Caucasian (European)
id01190/bShwsxC7-y0/00238.wav,id01190,0,male,Caucasian (European)
id01190/geXUsjRjHX0/00262.wav,id01190,2,male,Caucasian (European)
id01190/jKhEetwE_Ro/00276.wav,id01190,0,male,Caucasian (European)
id01190/jKhEetwE_Ro/00278.wav,id01190,1,male,Caucasian (European)
id01190/mC-tc8oMOW0/00288.wav,id01190,0,male,Caucasian (European)
id01190/qBWvsGfyP0k/00296.wav,id01190,2,male,Caucasian (European)
id01190/sl3IlLx0YXk/00306.wav,id01190,0,male,Caucasian (European)
id01190/sl3IlLx0YXk/00308.wav,id01190,0,male,Caucasian (European)
id01190/t4_ZxRdJwfA/00310.wav,id01190,2,male,Caucasian (European)
id01190/vcblUwIF-B0/00315.wav,id01190,2,male,Caucasian (European)
id01190/vcblUwIF-B0/00316.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00317.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00319.wav,id01190,2,male,Caucasian (European)
id01190/vcblUwIF-B0/00320.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00321.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00322.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00323.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00325.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00326.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00328.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00329.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00331.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00333.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00334.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00335.wav,id01190,0,male,Caucasian (European)
id01190/vcblUwIF-B0/00336.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00339.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00340.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00341.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00343.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00347.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00349.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00351.wav,id01190,0,male,Caucasian (European)
id01190/vjVHKhlYCTY/00352.wav,id01190,0,male,Caucasian (European)
id01190/wr9eivj7o2s/00358.wav,id01190,2,male,Caucasian (European)
id01190/yCs6wg7M6QE/00361.wav,id01190,0,male,Caucasian (European)
id01190/yCs6wg7M6QE/00363.wav,id01190,2,male,Caucasian (European)
id01190/yCs6wg7M6QE/00364.wav,id01190,0,male,Caucasian (European)
id01190/zwgh-VILDxs/00365.wav,id01190,0,male,Caucasian (European)
id01190/zwgh-VILDxs/00368.wav,id01190,0,male,Caucasian (European)
id01190/zwgh-VILDxs/00369.wav,id01190,0,male,Caucasian (European)
id01199/EYiat-V-T8I/00011.wav,id01199,1,male,Caucasian (North American)
id01199/H6tPo6zATWA/00015.wav,id01199,2,male,Caucasian (North American)
id01199/H6tPo6zATWA/00020.wav,id01199,0,male,Caucasian (North American)
id01199/H6tPo6zATWA/00022.wav,id01199,2,male,Caucasian (North American)
id01199/IcylQfCTU5w/00024.wav,id01199,2,male,Caucasian (North American)
id01199/IcylQfCTU5w/00025.wav,id01199,0,male,Caucasian (North American)
id01199/LOYroq1i5l0/00027.wav,id01199,2,male,Caucasian (North American)
id01199/LOYroq1i5l0/00028.wav,id01199,0,male,Caucasian (North American)
id01199/LOYroq1i5l0/00029.wav,id01199,0,male,Caucasian (North American)
id01199/LOYroq1i5l0/00030.wav,id01199,0,male,Caucasian (North American)
id01199/M_8itzZv2-s/00031.wav,id01199,0,male,Caucasian (North American)
id01199/M_8itzZv2-s/00033.wav,id01199,0,male,Caucasian (North American)
id01199/M_8itzZv2-s/00037.wav,id01199,2,male,Caucasian (North American)
id01199/MmG6eTgwJs0/00038.wav,id01199,0,male,Caucasian (North American)
id01199/MmG6eTgwJs0/00040.wav,id01199,0,male,Caucasian (North American)
id01199/Z377PMbU3EM/00043.wav,id01199,2,male,Caucasian (North American)
id01199/Z377PMbU3EM/00044.wav,id01199,2,male,Caucasian (North American)
id01199/ahslmEjwt_A/00045.wav,id01199,0,male,Caucasian (North American)
id01199/bIQce7uhE30/00047.wav,id01199,2,male,Caucasian (North American)
id01199/bIQce7uhE30/00048.wav,id01199,2,male,Caucasian (North American)
id01199/bIQce7uhE30/00054.wav,id01199,0,male,Caucasian (North American)
id01199/mm9ufnzk_sM/00058.wav,id01199,1,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00065.wav,id01199,2,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00073.wav,id01199,0,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00075.wav,id01199,1,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00076.wav,id01199,0,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00077.wav,id01199,2,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00079.wav,id01199,2,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00080.wav,id01199,0,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00081.wav,id01199,0,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00084.wav,id01199,0,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00085.wav,id01199,0,male,Caucasian (North American)
id01199/sJ5Q2xIrxdU/00087.wav,id01199,2,male,Caucasian (North American)
id01199/uKly4IZ3VW0/00088.wav,id01199,0,male,Caucasian (North American)
id01199/uKly4IZ3VW0/00089.wav,id01199,0,male,Caucasian (North American)
id01199/uKly4IZ3VW0/00090.wav,id01199,0,male,Caucasian (North American)
id01199/uKly4IZ3VW0/00091.wav,id01199,0,male,Caucasian (North American)
id01199/uKly4IZ3VW0/00093.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00099.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00101.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00102.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00103.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00104.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00105.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00106.wav,id01199,0,male,Caucasian (North American)
id01199/xRmgci3nLfY/00107.wav,id01199,0,male,Caucasian (North American)
id01199/zyJc_0nBvRo/00108.wav,id01199,0,male,Caucasian (North American)
id01199/zyJc_0nBvRo/00109.wav,id01199,0,male,Caucasian (North American)
id01199/zyJc_0nBvRo/00110.wav,id01199,2,male,Caucasian (North American)
id01199/zyJc_0nBvRo/00113.wav,id01199,0,male,Caucasian (North American)
id01201/TnJznW8Cwwg/00038.wav,id01201,2,male,Caucasian (North American)
id01201/VrEeXwdfHc8/00045.wav,id01201,2,male,Caucasian (North American)
id01201/WA7mb289s8A/00059.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00061.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00063.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00065.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00069.wav,id01201,2,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00070.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00071.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00074.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00076.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00077.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00078.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00079.wav,id01201,2,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00081.wav,id01201,2,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00083.wav,id01201,0,male,Caucasian (North American)
id01201/Z0J6Nvk888w/00086.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00090.wav,id01201,2,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00091.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00092.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00093.wav,id01201,2,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00094.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00099.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00100.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00102.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00103.wav,id01201,2,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00105.wav,id01201,2,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00106.wav,id01201,0,male,Caucasian (North American)
id01201/Z43X2Xe-prk/00107.wav,id01201,2,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00111.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00112.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00113.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00114.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00115.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00117.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00118.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00119.wav,id01201,0,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00121.wav,id01201,2,male,Caucasian (North American)
id01201/ZCnRDoBTfe0/00122.wav,id01201,2,male,Caucasian (North American)
id01201/dZrmdHWLnwM/00125.wav,id01201,0,male,Caucasian (North American)
id01201/dZrmdHWLnwM/00126.wav,id01201,2,male,Caucasian (North American)
id01201/gd4PvRhnpeo/00140.wav,id01201,2,male,Caucasian (North American)
id01201/j4THhgCQOXg/00142.wav,id01201,0,male,Caucasian (North American)
id01201/j4THhgCQOXg/00144.wav,id01201,0,male,Caucasian (North American)
id01201/rURKbIZ74L4/00147.wav,id01201,0,male,Caucasian (North American)
id01201/rURKbIZ74L4/00150.wav,id01201,2,male,Caucasian (North American)
id01201/rURKbIZ74L4/00151.wav,id01201,0,male,Caucasian (North American)
id01201/rURKbIZ74L4/00154.wav,id01201,0,male,Caucasian (North American)
id01201/xtjn1W3TcBg/00159.wav,id01201,0,male,Caucasian (North American)
id01201/y0Bwa6QfFRs/00161.wav,id01201,0,male,Caucasian (North American)
id01209/4KlBvwgM9mw/00030.wav,id01209,2,male,Caucasian (North American)
id01209/65EymoKL69Y/00079.wav,id01209,0,male,Caucasian (North American)
id01209/65EymoKL69Y/00083.wav,id01209,0,male,Caucasian (North American)
id01209/94t0BwkhNzg/00140.wav,id01209,1,male,Caucasian (North American)
id01209/94t0BwkhNzg/00151.wav,id01209,2,male,Caucasian (North American)
id01209/KincMnVxS4s/00289.wav,id01209,1,male,Caucasian (North American)
id01209/Q0JKcOrJUp0/00301.wav,id01209,0,male,Caucasian (North American)
id01209/Rgt6egzgBIg/00316.wav,id01209,2,male,Caucasian (North American)
id01209/Rgt6egzgBIg/00319.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00321.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00322.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00324.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00325.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00326.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00328.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00329.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00331.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00332.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00334.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00336.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00337.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00339.wav,id01209,0,male,Caucasian (North American)
id01209/VlFuSOCLbG8/00340.wav,id01209,0,male,Caucasian (North American)
id01209/edeFNFFvz_w/00368.wav,id01209,2,male,Caucasian (North American)
id01209/i8QXCIW3SNE/00375.wav,id01209,2,male,Caucasian (North American)
id01209/i8QXCIW3SNE/00380.wav,id01209,2,male,Caucasian (North American)
id01209/i8QXCIW3SNE/00399.wav,id01209,1,male,Caucasian (North American)
id01209/ix1WeDIGMGA/00402.wav,id01209,2,male,Caucasian (North American)
id01209/ix1WeDIGMGA/00405.wav,id01209,2,male,Caucasian (North American)
id01209/l0B-Qts_TWw/00411.wav,id01209,0,male,Caucasian (North American)
id01209/lNHysr_IluI/00417.wav,id01209,2,male,Caucasian (North American)
id01209/lNHysr_IluI/00422.wav,id01209,2,male,Caucasian (North American)
id01209/lNHysr_IluI/00435.wav,id01209,1,male,Caucasian (North American)
id01209/lNHysr_IluI/00450.wav,id01209,1,male,Caucasian (North American)
id01209/oK675avhf9Y/00457.wav,id01209,0,male,Caucasian (North American)
id01209/oK675avhf9Y/00460.wav,id01209,3,male,Caucasian (North American)
id01209/oK675avhf9Y/00462.wav,id01209,0,male,Caucasian (North American)
id01209/oK675avhf9Y/00464.wav,id01209,3,male,Caucasian (North American)
id01209/pQNtyW15tI8/00474.wav,id01209,0,male,Caucasian (North American)
id01209/pQNtyW15tI8/00476.wav,id01209,0,male,Caucasian (North American)
id01209/pQNtyW15tI8/00486.wav,id01209,0,male,Caucasian (North American)
id01209/pQNtyW15tI8/00489.wav,id01209,0,male,Caucasian (North American)
id01209/pQNtyW15tI8/00490.wav,id01209,3,male,Caucasian (North American)
id01209/pQNtyW15tI8/00493.wav,id01209,0,male,Caucasian (North American)
id01209/pQNtyW15tI8/00494.wav,id01209,0,male,Caucasian (North American)
id01209/pQNtyW15tI8/00495.wav,id01209,0,male,Caucasian (North American)
id01209/shC_ei0zCO4/00497.wav,id01209,0,male,Caucasian (North American)
id01209/vM5N89fUEdw/00498.wav,id01209,0,male,Caucasian (North American)
id01209/vM5N89fUEdw/00499.wav,id01209,0,male,Caucasian (North American)
id01209/vn8dKbB3Ho4/00500.wav,id01209,0,male,Caucasian (North American)
id01225/1nVbJw7mzhc/00015.wav,id01225,2,female,Caucasian (North American)
id01225/1nVbJw7mzhc/00017.wav,id01225,2,female,Caucasian (North American)
id01225/1nVbJw7mzhc/00018.wav,id01225,0,female,Caucasian (North American)
id01225/5BdFD_O4WJk/00063.wav,id01225,0,female,Caucasian (North American)
id01225/5BdFD_O4WJk/00064.wav,id01225,1,female,Caucasian (North American)
id01225/5O6om-jNAS4/00085.wav,id01225,2,female,Caucasian (North American)
id01225/5O6om-jNAS4/00092.wav,id01225,2,female,Caucasian (North American)
id01225/8v7eXa2N2KQ/00114.wav,id01225,0,female,Caucasian (North American)
id01225/9CNgM83aoaI/00126.wav,id01225,2,female,Caucasian (North American)
id01225/9of7zYECM1Y/00134.wav,id01225,0,female,Caucasian (North American)
id01225/DVCndOeNuHU/00166.wav,id01225,0,female,Caucasian (North American)
id01225/Ma5pC9UGrP4/00209.wav,id01225,0,female,Caucasian (North American)
id01225/Ma5pC9UGrP4/00214.wav,id01225,3,female,Caucasian (North American)
id01225/Ooy8Z-LIuwo/00236.wav,id01225,0,female,Caucasian (North American)
id01225/QpqpWFG4Cm0/00257.wav,id01225,0,female,Caucasian (North American)
id01225/Uo_j7nKpLVE/00276.wav,id01225,0,female,Caucasian (North American)
